country,city,property_type,bedrooms,furnished,amenities_count,amenities_list,included_bills,included_bills_total,price,area_average_rent,deposit_amount,landlord_verified,reputation_score,nationality_mismatch,min_stay_months,thumbs_up_count,thumbs_down_count,average_review_rating,rental_description,reviews,is_scam,label
United States,San Francisco,studio,0,0,7,"Balcony, Bike Storage, Concierge, Garden, Laundry Room, Lift/Elevator, Parking","Council Tax, Electricity, Gas/Heating",301,2522,2720,2903,0,40,TRUE,3,58,17,3,"Comfortable house in a family-friendly neighbourhood. Private garden, driveway parking.",Landlord respected our privacy and handled maintenance well.,0,Not Scam
Mexico,Guadalajara,house,2,0,7,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Parking, Washing Machine","Gym, Laundry Room, TV Licence, WiFi",76,794,1667.5,1594,0,51,TRUE,1,45,7,5,"Excellent location, excellent price. Owner living outside country. Send first month to reserve this gem.",No phone number given. Email only contact is extremely suspicious.,1,Scam
Kazakhstan,Aktau,house,2,1,11,"Balcony, Bike Storage, CCTV/Security, Dishwasher, Garden, Gym, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Electricity, TV Licence, Water",261,231,522.39,775,0,60,TRUE,1,39,16,1,Rental priced at half the going rate. Landlord wants a quick let before flying out next week.,Deposit demanded before any contract or tenancy agreement provided.,1,Scam
Turkey,Konya,flat,2,1,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Council Tax, Laundry Room, WiFi",341,495,506,526,0,75,TRUE,6,43,0,5,"Recently renovated property with high-quality fixtures. Energy-efficient boiler, low bills.",Property was well maintained throughout our stay. Highly recommend.,0,Not Scam
Switzerland,Canton Of Valais,studio,0,1,2,"Balcony, Concierge",Electricity,160,1077,1657.84,2192,1,16,FALSE,6,37,17,2,Dream flat in city centre at student budget prices. Contact via email. Looking for trustworthy person only.,Deposit demanded before any contract or tenancy agreement provided.,1,Scam
Mexico,Monterrey,house,3,1,3,"Dishwasher, Parking, WiFi","Gym, Water",104,1560,2869.82,3025,0,15,TRUE,3,55,27,2,"Very cheap, very clean, very central. Email me for more details. Cannot meet in person currently.",Tried calling the number given and it does not connect to anyone.,1,Scam
Finland,Helsinki,flat,2,1,10,"Bike Storage, CCTV/Security, Dishwasher, Garden, Gym, Laundry Room, Parking, Pool, Washing Machine, WiFi","Gym, Laundry Room",127,1680,1693.95,2289,0,35,TRUE,1,7,10,4,Bright studio with mezzanine sleeping area. Compact but cleverly designed with good storage.,Communication with landlord was excellent. Very reasonable person.,0,Not Scam
Kazakhstan,Aktau,flat,3,1,11,"Balcony, Bike Storage, CCTV/Security, Concierge, Garden, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Electricity, Gym, Water",146,496,563.5,517,0,24,TRUE,3,17,7,2,Spacious 3-bed house with utility room and large kitchen-diner. Available mid-month.,One of the better rental experiences I have had. Landlord is fair.,0,Not Scam
Iceland,Reykjavik,house,3,1,7,"Balcony, Bike Storage, CCTV/Security, Concierge, Gym, Laundry Room, Lift/Elevator","Council Tax, Water",176,4843,4340.44,4259,0,46,TRUE,6,50,16,5,Bright 1-bedroom flat with double glazing and newly fitted kitchen. Close to bus routes and local shops.,"Nice area, well-managed building. Landlord was easy to deal with.",0,Not Scam
Switzerland,Zurich,studio,0,1,10,"Balcony, Bike Storage, CCTV/Security, Concierge, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Council Tax, Gym, Water, WiFi",207,1564,2742.52,2899,0,91,TRUE,12,9,24,1,Low rent because I have already found my new place and am paying double. Need someone fast.,Tried calling the number given and it does not connect to anyone.,1,Scam
Poland,Warsaw,flat,1,0,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Washing Machine, WiFi","Electricity, Parking, TV Licence, Water",196,617,1020,985,1,80,FALSE,1,33,0,2,Flat available below market rate due to personal reasons. Deposit required before viewing can be arranged.,Sent deposit and then received no further replies from the landlord.,1,Scam
Ukraine,Kharkiv,house,2,0,5,"Garden, Gym, Laundry Room, Parking, Pool","Gym, WiFi",288,425,405.95,435,0,47,TRUE,3,40,10,2,Spacious 3-bed house with utility room and large kitchen-diner. Available mid-month.,Well priced for the area and what you get. Happy with everything.,0,Not Scam
Australia,Perth,house,2,1,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, WiFi",,0,3053,2777.25,4002,1,77,TRUE,6,21,2,4,Comfortable 2-bed apartment close to university. Great for professionals or students.,Clean flat on move-in. Deposit returned promptly at end of tenancy.,0,Not Scam
Hungary,P�cs,house,2,0,11,"Balcony, CCTV/Security, Concierge, Dishwasher, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi",,0,352,893.55,868,0,86,TRUE,6,24,19,4,STUNNING flat at an unbelievable price. Owner currently abroad on mission. Contact via email only.,Sent deposit and then received no further replies from the landlord.,1,Scam
Belgium,Antwerp,studio,0,1,4,"Lift/Elevator, Parking, Washing Machine, WiFi","Council Tax, TV Licence, Water, WiFi",208,415,1001.88,866,0,63,TRUE,6,38,23,2,"Urgent let! Owner moving abroad, needs reliable tenant immediately. No agent fees. Low deposit.",Landlord claimed to be abroad and could not provide local references.,1,Scam
Italy,Naples,house,2,1,6,"Bike Storage, CCTV/Security, Concierge, Dishwasher, Laundry Room, WiFi",Gas/Heating,179,1960,1868.69,2529,1,68,FALSE,3,55,17,1,Well-located flat above shops with excellent transport connections to city centre.,Communication with landlord was excellent. Very reasonable person.,0,Not Scam
Canada,Hamilton,studio,0,1,5,"Balcony, Laundry Room, Parking, Pool, Washing Machine","Laundry Room, TV Licence",103,707,1145.4,1362,0,13,FALSE,6,29,5,2,Incredible property available immediately. I am a God-fearing landlord relocating for work. No time wasters.,Agent said they would send keys by post. This is a known scam method.,1,Scam
Georgia,Batumi,house,3,1,2,"CCTV/Security, Pool",Electricity,90,417,1183.64,1352,0,62,TRUE,6,11,22,2,Rental priced at half the going rate. Landlord wants a quick let before flying out next week.,Landlord became aggressive when I asked for a viewing. Walk away.,1,Scam
Turkey,Adana,house,2,0,4,"Balcony, Concierge, Gym, WiFi","Electricity, TV Licence",153,487,471.5,663,0,55,TRUE,1,0,18,2,"Clean and comfortable flat, professionally managed. References and credit check required.",One of the better rental experiences I have had. Landlord is fair.,0,Not Scam
Australia,Brisbane,flat,2,0,8,"Balcony, Bike Storage, CCTV/Security, Concierge, Laundry Room, Lift/Elevator, Pool, Washing Machine","Council Tax, Gas/Heating, Water",305,1808,2080,2614,0,81,FALSE,1,4,27,4,Modern open-plan flat in a secure building with entry phone. Walking distance to the city centre.,Well priced for the area and what you get. Happy with everything.,0,Not Scam
Chile,Santiago,studio,0,1,4,"Balcony, CCTV/Security, Dishwasher, Laundry Room","Council Tax, Water",180,162,331.2,460,0,93,FALSE,3,15,30,3,Owner-managed property well below market. No credit checks needed. Just a deposit and it is yours.,Asked for payment via Western Union which is a major red flag.,1,Scam
Russia,Saint Petersburg,studio,0,1,2,"Dishwasher, Parking","Electricity, TV Licence",196,304,473.8,391,0,90,TRUE,6,6,6,2,STUNNING flat at an unbelievable price. Owner currently abroad on mission. Contact via email only.,Agent said they would send keys by post. This is a known scam method.,1,Scam
Romania,Iași,house,2,0,4,"Balcony, Dishwasher, Laundry Room, WiFi",,0,841,744.05,927,0,48,FALSE,12,21,7,5,Studio apartment fully fitted with integrated appliances. Ideal for single professional.,Landlord respected our privacy and handled maintenance well.,0,Not Scam
Romania,Bucharest,flat,3,1,11,"Balcony, Bike Storage, Concierge, Dishwasher, Garden, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Council Tax, Electricity",264,765,741.35,816,0,87,TRUE,6,25,11,1,"Stylish apartment in a converted Victorian building. High ceilings, period features retained.",One of the better rental experiences I have had. Landlord is fair.,0,Not Scam
Japan,Kawasaki,studio,0,1,6,"Balcony, Bike Storage, CCTV/Security, Dishwasher, Gym, Washing Machine","Council Tax, Electricity, TV Licence, Water",101,591,561.2,486,0,18,TRUE,12,47,0,4,"Professional landlord offering clean, modern accommodation. Easy access to public transport.",Smooth handover and honest deposit return. Would rent here again.,0,Not Scam
Belgium,Brussels,house,3,0,4,"Garden, Gym, Laundry Room, Washing Machine",,0,3149,2934.8,2924,0,55,TRUE,3,43,20,2,Modern open-plan flat in a secure building with entry phone. Walking distance to the city centre.,Property was well maintained throughout our stay. Highly recommend.,0,Not Scam
Singapore,Hougang / Punggol / Sengkang,flat,2,1,4,"Balcony, Dishwasher, Laundry Room, Lift/Elevator",,0,3031,3369.5,4794,0,54,FALSE,3,18,15,3,Modern open-plan flat in a secure building with entry phone. Walking distance to the city centre.,Property was well maintained throughout our stay. Highly recommend.,0,Not Scam
Malaysia,Johor Bahru,flat,3,1,9,"Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Laundry Room, Lift/Elevator, Washing Machine, WiFi",,0,515,828,1217,0,11,TRUE,1,27,23,3,AMAZING DEAL! Fully furnished flat in prime location. WhatsApp only. Serious inquiries — transfer deposit first.,Deposit demanded before any contract or tenancy agreement provided.,1,Scam
Mexico,Puebla,house,3,0,11,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Lift/Elevator, Parking, Pool, WiFi",,0,1355,1282.25,1605,0,38,FALSE,6,28,1,2,Spacious 3-bed house with utility room and large kitchen-diner. Available mid-month.,One of the better rental experiences I have had. Landlord is fair.,0,Not Scam
South Africa,Johannesburg,flat,1,1,4,"CCTV/Security, Garden, Washing Machine, WiFi","Electricity, Gym",106,209,437,577,1,58,TRUE,3,34,0,3,Rental priced at half the going rate. Landlord wants a quick let before flying out next week.,Sent deposit and then received no further replies from the landlord.,1,Scam
Philippines,Manila,flat,3,0,9,"Balcony, CCTV/Security, Concierge, Dishwasher, Garden, Lift/Elevator, Parking, Washing Machine, WiFi",Gym,113,685,1615,2250,1,84,TRUE,1,48,29,5,Exceptional property at a shocking price. I cannot stress enough how trustworthy I am. Email me.,Landlord became aggressive when I asked for a viewing. Walk away.,1,Scam
Pakistan,Islamabad,house,2,0,8,"CCTV/Security, Concierge, Dishwasher, Gym, Laundry Room, Parking, Washing Machine, WiFi","Electricity, Gas/Heating, Parking, TV Licence",320,374,345,410,0,12,TRUE,6,15,25,3,Bright 1-bedroom flat with double glazing and newly fitted kitchen. Close to bus routes and local shops.,Good experience overall. Repairs were handled quickly when needed.,0,Not Scam
United States,Washington,house,2,1,7,"Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Laundry Room, Pool","Council Tax, Gas/Heating",124,1529,3888.15,5666,1,48,TRUE,1,55,26,3,This property is priced extremely low due to landlord emergency. Act fast before it is gone.,Profile created just a few days ago. No history or reviews at all.,1,Scam
India,Mumbai,house,2,1,9,"Balcony, Bike Storage, Concierge, Dishwasher, Garden, Lift/Elevator, Pool, Washing Machine, WiFi","Council Tax, Electricity",271,678,1058,1318,1,56,TRUE,1,37,27,1,Stunning penthouse available for a fraction of the price. I am relocating and just need a good tenant.,Agent said they would send keys by post. This is a known scam method.,1,Scam
Switzerland,Canton Of Ticino,flat,3,1,9,"Balcony, CCTV/Security, Dishwasher, Garden, Gym, Lift/Elevator, Parking, Washing Machine, WiFi",Water,186,1322,2898,3199,0,75,FALSE,3,7,24,3,"Once-in-a-lifetime rental price. Contact me on WhatsApp, all photos genuine. Pay deposit and keys will be shipped.",Multiple people reporting this same listing on local Facebook groups.,1,Scam
Singapore,Alexandra / Commonwealth,house,3,1,4,"CCTV/Security, Concierge, Gym, Washing Machine","Gas/Heating, Gym, WiFi",334,7162,7029.09,8029,0,29,TRUE,1,20,13,3,Charming flat on a quiet side street. Period features with modern upgrades throughout.,Well priced for the area and what you get. Happy with everything.,0,Not Scam
Kazakhstan,Astana,flat,3,0,9,"CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool",,0,556,1560,1948,1,9,FALSE,1,37,3,1,Low rent because I have already found my new place and am paying double. Need someone fast.,Landlord became aggressive when I asked for a viewing. Walk away.,1,Scam
Kazakhstan,Kostanay,flat,1,1,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Washing Machine, WiFi",,0,441,448.5,418,1,20,FALSE,3,26,3,1,Spacious 3-bed house with utility room and large kitchen-diner. Available mid-month.,Communication with landlord was excellent. Very reasonable person.,0,Not Scam
Spain,Seville,house,2,0,10,"Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Parking, Pool, Washing Machine","Gym, WiFi",69,635,1489.25,1293,1,70,FALSE,3,25,12,4,"Very cheap, very clean, very central. Email me for more details. Cannot meet in person currently.",No phone number given. Email only contact is extremely suspicious.,1,Scam
Australia,Melbourne,house,3,0,6,"Bike Storage, Garden, Laundry Room, Lift/Elevator, Pool, WiFi","Council Tax, Parking, TV Licence",206,3377,3910,5777,0,13,TRUE,3,18,9,2,"Quiet flat in a gated development. 24-hour security, CCTV throughout building.",Landlord was prompt and professional. No issues during the tenancy.,0,Not Scam
Germany,D�sseldorf,house,2,1,2,"Lift/Elevator, WiFi","Gym, TV Licence, WiFi",110,1146,2055.16,2021,0,93,TRUE,1,12,14,2,This beautiful home is priced low because I need a trustworthy tenant urgently. References not needed.,Landlord claimed to be abroad and could not provide local references.,1,Scam
Turkey,Antalya,studio,0,1,2,"Pool, WiFi","Council Tax, Gym, Laundry Room, WiFi",246,231,423.2,458,1,57,FALSE,3,46,15,5,Beautiful flat offered cheap because of relationship breakdown. Landlord wants quick let only.,Agent said they would send keys by post. This is a known scam method.,1,Scam
Colombia,Cali,flat,1,1,4,"Bike Storage, Laundry Room, Lift/Elevator, Pool","Electricity, Gas/Heating, Parking, Water",248,501,448.5,417,0,9,TRUE,1,12,12,1,Spacious property with original wooden floors and bay windows. Must be seen.,Property was exactly as described. Would recommend to others.,0,Not Scam
Italy,Milan,flat,3,1,10,"Balcony, CCTV/Security, Concierge, Dishwasher, Gym, Laundry Room, Lift/Elevator, Parking, Pool, WiFi",TV Licence,324,2272,4000.85,5121,0,5,FALSE,1,15,18,4,Cheap rent for the right tenant. No agents. No viewings. Deposit via PayPal secures the property.,Asked for payment via Western Union which is a major red flag.,1,Scam
Canada,Hamilton,flat,3,0,11,"Balcony, Bike Storage, Concierge, Dishwasher, Garden, Gym, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Electricity, Gym, Laundry Room, WiFi",155,1086,2010,2443,0,58,TRUE,3,60,30,1,Keys will be shipped once deposit is sent. I have done this before and it is perfectly safe.,Tried calling the number given and it does not connect to anyone.,1,Scam
Malaysia,Georgetown,house,3,0,8,"Balcony, CCTV/Security, Concierge, Dishwasher, Gym, Parking, Pool, WiFi",,0,619,707.25,598,0,54,FALSE,1,5,8,2,Spacious 2-bedroom flat with separate dining area. Large windows with garden views.,Property was exactly as described. Would recommend to others.,0,Not Scam
Japan,Kawasaki,flat,2,0,4,"Balcony, Concierge, Gym, Lift/Elevator",Laundry Room,215,938,840,853,0,56,TRUE,3,52,14,1,Newly built apartment with high specification throughout. Smart heating system installed.,Clean flat on move-in. Deposit returned promptly at end of tenancy.,0,Not Scam
Estonia,Tartu,house,3,1,5,"Bike Storage, Garden, Parking, Pool, Washing Machine",TV Licence,217,495,1043.45,1463,0,59,FALSE,12,18,2,5,"Property listed by owner, not agent. Currently stationed abroad with UN. Deposit secures property.",Asked for payment via Western Union which is a major red flag.,1,Scam
India,Chennai,house,3,0,7,"Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Lift/Elevator","Parking, Water, WiFi",199,588,592.25,691,0,93,FALSE,6,32,7,1,"Modern apartment in a sought-after development. Concierge service, gym included in building.",Landlord was prompt and professional. No issues during the tenancy.,0,Not Scam
