Country,City,PropertyType,Bedrooms,AreaAveragePrice,BillsIncludedCost,Price,DepositAmount,LandlordVerified,ReputationScore,NationalityMismatch,ThumbsUpCount,ThumbsDownCount,AverageReviewRating,RentalDescription,Reviews,ScenarioType,IsScam,PriceRatio,DepositRatio,ThumbsRatio,DescriptionScamScore,IsNewListing
Cyprus,Nicosia,Apartment,3,1450.0,226.44554875750913,2930.8900738848315,4605.636487718833,0,35.86190988505236,0,6,1,3.403683553440592,cheap room no viewing available today deposit first,fraud warning did not return deposit,scam_high_price,1,1.747234106082164,3.1741119832659086,0.75,0.38,0
Kazakhstan,Karaganda,Apartment,2,450.0,58.023137322708756,729.0379402329052,1397.8556376922238,0,54.21966905822223,0,14,0,2.8668109977153446,owner abroad no visit possible wire transfer only,scam listing fake owner and no reply after payment,scam_high_price,1,1.4322294740223414,3.0994581767011615,0.9333333333333333,0.9799999999999999,0
Greece,Athens,Studio,1,603.2,24.867475694934203,961.7649636507484,947.7257318927976,1,56.95240621477375,0,27,7,2.66589680610988,too good to be true premium flat bitcoin accepted,suspicious messages and contract never arrived,scam_high_price,1,1.52887408872678,1.5685629458669275,0.7714285714285715,0.55,0
Germany,Munich,Studio,1,1252.8000000000002,131.3015459340265,2034.1509186144683,2269.572458293659,1,66.1451621212791,0,25,5,2.0374170768200193,Recently updated apartment with washing machine and wifi,mixed experience,scam_high_price,1,1.4685933494087344,1.8101550951456842,0.8064516129032258,0.0,0
Romania,Constanta,Apartment,1,718.0,113.13504540560024,1568.4782269042955,1754.5393986998038,0,19.15114333588348,0,3,13,2.3776020193660274,cheap room no viewing available today deposit first,fraud warning did not return deposit,scam_high_price,1,1.8848842331112083,2.440249511404456,0.17647058823529413,0.38,0
Germany,Dï¿½sseldorf,Apartment,1,1024.0,149.56064137817103,2015.9418488794493,1807.4334759754495,0,53.50762044391453,0,6,12,3.7270464847482923,act fast limited time low price send deposit first,fraud warning did not return deposit,scam_high_price,1,1.7163369670841713,1.763349732658975,0.3157894736842105,0.7799999999999999,0
Panama,Panama City,Apartment,2,1650.0,297.72723688651126,2764.9060314459293,5022.00989708276,1,59.079016768719356,0,35,2,1.9544401988098694,Spacious room in shared apartment close to city center,suspicious messages and contract never arrived,scam_high_price,1,1.4188265956930073,3.0417988474153606,0.9210526315789473,0.0,0
Cyprus,Nicosia,Studio,1,603.2,121.54479760859995,1305.6477028714382,1286.125119597181,0,44.321179880191075,0,34,9,2.525290607867202,act fast limited time low price send deposit first,fraud warning did not return deposit,scam_high_price,1,1.7990452114485351,2.1286413763607763,0.7727272727272727,0.7799999999999999,0
Switzerland,Zurich,House,1,3428.1499999999996,349.5671924926976,5925.496636167612,6761.401200196659,1,31.027498896698184,0,13,13,3.1992988838002145,Clean studio in quiet neighborhood with good sunlight,fraud warning did not return deposit,scam_high_price,1,1.568123872286604,1.971742618490489,0.48148148148148145,0.08,0
Spain,Valencia,House,2,2018.2499999999998,156.93726335783592,3834.621534646577,2209.0398422786548,0,24.62875452822322,0,7,0,2.118015840058581,Comfortable flat with balcony and furnished kitchen,mixed experience,scam_high_price,1,1.7620825189142013,1.0939902648402402,0.875,0.0,0
Spain,Marbella,Studio,1,1319.2,222.60589300645816,2640.04832589203,2727.5534211607655,0,24.960728414687686,1,38,9,2.15211335542132,Clean studio in quiet neighborhood with good sunlight,mixed experience,scam_high_price,1,1.711199275203299,2.066015316740468,0.7916666666666666,0.0,0
Hong Kong,Kowloon,Apartment,3,4550.0,194.36374055244295,7450.98639002735,5916.402197241477,0,57.40788300949208,0,3,9,1.9675348221790014,act fast limited time low price send deposit first,scam listing fake owner and no reply after payment,scam_high_price,1,1.5701612768592372,1.3000224559968088,0.23076923076923078,0.7799999999999999,0
Saudi Arabia,Jeddah,Studio,1,624.0,96.56900565536209,1149.8653015793245,761.8930469277446,0,44.12107058041369,0,35,3,1.818658710816842,Comfortable flat with balcony and furnished kitchen,some issues but manageable,scam_high_price,1,1.5935624903053647,1.2190288750843914,0.8974358974358975,0.0,0
Colombia,Medellin,Apartment,2,920.0,72.044350836535,1665.9870820418644,1072.0456103263014,0,47.32810733994909,1,13,10,2.221799357978359,Recently updated apartment with washing machine and wifi,different from photos,scam_high_price,1,1.6776562704761837,1.1640017484541818,0.5416666666666666,0.0,0
Finland,Helsinki,Apartment,1,1148.0,145.59564406524018,1730.0756326793567,2863.0005066605004,1,32.5133922773486,0,26,2,1.6360695450885399,urgent half price apartment no viewing deposit before viewing,suspicious messages and contract never arrived,scam_high_price,1,1.3363830170528297,2.4917323817758925,0.896551724137931,0.9999999999999999,0
Germany,Frankfurt Am Main,Apartment,2,1825.0,224.68230928661347,2724.3208654406035,4608.550645856942,1,40.51041850737082,0,24,2,2.9735993045400697,cheap room no viewing available today deposit first,different from photos,scam_high_price,0,1.328494839548469,2.5238502989358937,0.8888888888888888,0.3,0
Switzerland,Canton Of Bern,Apartment,2,2085.0,343.9041453130238,3286.682805514042,2477.404286325776,1,59.637299279099636,0,11,5,3.4002199219213227,too good to be true premium flat bitcoin accepted,suspicious messages and contract never arrived,scam_high_price,0,1.3525977194835586,1.1876338860622129,0.6470588235294118,0.55,0
Qatar,Doha,Apartment,2,2050.0,305.7389517140476,3626.914916611944,6310.805976774191,1,55.70640753470315,0,23,5,2.6221336761727625,urgent half price apartment no viewing deposit before viewing,fraud warning did not return deposit,scam_high_price,1,1.5389548825397492,3.0769409930639644,0.7931034482758621,1.0,0
Italy,Palermo,Apartment,3,1001.0,189.99739555653971,1801.2865615248893,3349.420490915834,1,13.41197427359917,0,33,6,2.5813373603534258,urgent half price apartment no viewing deposit before viewing,fraud warning did not return deposit,scam_high_price,1,1.511149745997452,3.342735020874086,0.825,1.0,0
France,Bordeaux,Apartment,1,1001.0,209.76308093374453,1546.9415888656365,3118.5115505515773,0,35.20478407033898,0,19,3,3.25021297681953,owner abroad no visit possible wire transfer only,asked for pay first and refused viewing,scam_high_price,1,1.2766039939701865,3.1122869765983805,0.8260869565217391,1.0,0
Canada,Calgary,Apartment,1,1200.0,111.33215277802418,2089.326132668522,2219.9184844726533,1,66.38577278330347,0,20,6,3.5235794951173727,Recently updated apartment with washing machine and wifi,scam listing fake owner and no reply after payment,scam_high_price,1,1.592071129436027,1.848391743940594,0.7407407407407407,0.08,0
Mexico,Guadalajara,Apartment,3,1920.0,156.91152364079642,3111.1104285205975,2789.278160177936,0,41.296126319961225,0,17,10,1.7076282690945839,very cheap luxury deal landlord abroad pay first,fraud warning did not return deposit,scam_high_price,1,1.4972294985252739,1.4519927955116794,0.6071428571428571,0.88,0
Czech Republic,Plzen,House,2,947.5999999999999,192.5611052519566,1842.0708589327435,1142.8118776720407,0,22.21941008388566,0,35,12,2.1537347738644423,act fast limited time low price send deposit first,not bad,scam_high_price,1,1.6142075386682877,1.2047352705798449,0.7291666666666666,0.7,0
India,Ahmedabad,Studio,1,152.0,21.26582891782774,273.7604387848483,336.4982186381762,0,27.070507793778493,0,4,0,1.724277481547602,Bright apartment near metro and university,western union request and fake details,scam_high_price,1,1.5709358540619895,2.199334762341021,0.8,0.43,0
Switzerland,Canton Of Valais,Studio,1,1441.6000000000001,120.31266667851311,2200.8018856080434,1955.5386771035826,0,31.223630590569368,0,20,5,1.8037080312353353,Spacious room in shared apartment close to city center,not bad,scam_high_price,1,1.4081413072716125,1.355565421533053,0.7692307692307693,0.0,0
Finland,Helsinki,Apartment,3,1728.0,138.38749793049448,2767.0223431800223,3566.4190991792884,0,21.51931293252424,0,32,4,1.855132309617956,owner abroad no visit possible wire transfer only,western union request and fake details,scam_high_price,1,1.4817612018108375,2.0627062459105194,0.8648648648648649,0.9799999999999999,0
Czech Republic,Brno,Apartment,3,1154.0,217.61461129676456,2106.1785805216027,3452.6362717840143,0,37.211874637860404,0,13,5,1.9239639211465256,cheap room no viewing available today deposit first,different from photos,scam_high_price,1,1.5344282096282005,2.989295473406073,0.6842105263157895,0.3,0
France,Toulouse,Apartment,3,1248.0,46.0484858028061,2004.561267632121,2178.059832732577,0,28.964946585566423,0,33,13,3.1356366073413415,Recently updated apartment with washing machine and wifi,fraud warning did not return deposit,scam_high_price,1,1.5478658054949077,1.7438429405384923,0.7021276595744681,0.08,0
Germany,Hamburg,Apartment,1,1036.0,125.99316101144314,2000.6437649443344,1048.8791540170935,0,16.784142729250796,0,23,12,2.1099023184754184,act fast limited time low price send deposit first,some issues but manageable,scam_high_price,1,1.7202541098387847,1.0114553076346129,0.6388888888888888,0.7,0
Romania,Timisoara,Studio,1,424.0,81.10916348292983,884.5656216768745,624.6993593217279,0,19.85949195692129,0,5,6,3.441328819567717,Bright apartment near metro and university,fraud warning did not return deposit,scam_high_price,1,1.7477763405615738,1.469880845462889,0.4166666666666667,0.08,0
Switzerland,Canton of Geneva,Apartment,2,3015.0,437.84060294456043,4817.056261284072,5879.5832821088825,1,70.91359128079935,0,20,5,2.8319665221982087,owner abroad no visit possible wire transfer only,not bad,scam_high_price,1,1.3946955910985894,1.9494639529538735,0.7692307692307693,0.8999999999999999,0
Pakistan,Rawalpindi,Apartment,1,190.0,23.518886587332354,407.28065991178295,227.29815953496,1,31.243204514834684,1,22,3,2.4806683171649793,Well maintained property with clear contract terms,different from photos,scam_high_price,1,1.8985771667520552,1.1900427200783246,0.8461538461538461,0.0,0
Romania,Constanta,Apartment,2,954.0,143.60599563678863,1967.8163316561875,2828.4151607459753,1,68.02972433784153,0,37,3,2.544398957073961,owner abroad no visit possible wire transfer only,scam listing fake owner and no reply after payment,scam_high_price,1,1.7911938761226,2.961691267796833,0.9024390243902439,0.9799999999999999,0
Vietnam,Ho Chi Minh City,Studio,1,336.0,43.59070187547127,590.2137711577664,454.1149371254518,0,25.557470662605922,0,0,0,3.0,Clean studio in quiet neighborhood with good sunlight,fraud warning did not return deposit,scam_high_price,1,1.5507834748702911,1.3475220686215186,0.0,0.08,1
Spain,Malaga,Apartment,1,1354.0,66.89243087366897,2371.4974612244328,1777.5229781429382,0,52.906386087354534,0,28,6,2.8444798524213706,cheap room no viewing available today deposit first,suspicious messages and contract never arrived,scam_high_price,1,1.667845900106021,1.3118250761202497,0.8,0.3,0
Romania,Brasov,House,1,703.8,81.09988142657363,1425.7681466967679,1370.778750227744,1,46.88732517800373,0,36,5,4.156201687941101,too good to be true premium flat bitcoin accepted,suspicious messages and contract never arrived,scam_high_price,1,1.8141854711934793,1.9449187716057663,0.8571428571428571,0.55,0
Italy,Turin,Apartment,1,1001.0,175.35355469352885,1936.4374731937712,1308.9584286257043,0,38.10580385438253,0,3,12,2.3196691984742297,Recently updated apartment with washing machine and wifi,scam listing fake owner and no reply after payment,scam_high_price,1,1.644737441420335,1.3063457371514016,0.1875,0.08,0
Mexico,Merida,Apartment,1,1290.0,281.30342773855926,2091.091902707102,4090.667023507989,1,30.1770165392466,1,33,15,3.194120862293032,urgent half price apartment no viewing deposit before viewing,suspicious messages and contract never arrived,scam_high_price,1,1.3299544259817042,3.1686034264198213,0.673469387755102,0.9999999999999999,0
Australia,Canberra,Studio,1,1160.0,169.71807068928848,2203.337531576416,3252.002071002466,1,55.481824734269125,0,13,10,3.895373120464764,urgent half price apartment no viewing deposit before viewing,scam listing fake owner and no reply after payment,scam_high_price,1,1.6557508161252565,2.801035375540453,0.5416666666666666,1.0,0
Slovakia,Bratislava,Apartment,1,927.0,142.24890065094115,1446.0910368454356,1875.0855056278085,0,22.835874441257833,0,37,2,3.2831915046061746,owner abroad no visit possible wire transfer only,different from photos,scam_high_price,1,1.351172644013838,2.020566277616173,0.925,0.8999999999999999,0
Ireland,Cork,Studio,1,1507.2,230.49009638843265,2743.20450481436,3475.4728955526803,0,24.394101810883548,1,10,8,2.3053295191084753,owner abroad no visit possible wire transfer only,suspicious messages and contract never arrived,scam_high_price,1,1.5777420660027233,2.3043846277368254,0.5263157894736842,0.8999999999999999,0
Switzerland,Canton Of Vaud,Apartment,2,2615.0,514.4071940554983,4765.095308654957,4792.431467361479,1,49.36783779344551,0,13,10,3.7639032657937186,urgent half price apartment no viewing deposit before viewing,okay place,scam_high_price,1,1.5221966387323853,1.8319692153522473,0.5416666666666666,0.9999999999999999,0
Morocco,Rabat,House,2,2248.25,143.82986962848005,3702.2342215175536,4135.697747807359,0,62.23867047514934,1,37,1,3.280658978346292,cheap room no viewing available today deposit first,fraud warning did not return deposit,scam_high_price,1,1.547058361279148,1.8387007881771074,0.9487179487179487,0.38,0
Spain,Marbella,Apartment,2,2532.0,301.9694290605138,5389.353819670697,5556.321633617067,0,20.83654527392074,0,38,11,2.890397023730117,Spacious room in shared apartment close to city center,asked for pay first and refused viewing,scam_high_price,1,1.9010271378681798,2.1935734834650877,0.76,0.35,0
Romania,Cluj-Napoca,Apartment,3,1060.0,109.83606897330911,2146.415274057638,2682.6841274077146,1,29.839589091733203,0,24,14,2.304593546351085,very cheap luxury deal landlord abroad pay first,fraud warning did not return deposit,scam_high_price,1,1.83323296141688,2.528448753447422,0.6153846153846154,0.88,0
Greece,Volos,Apartment,1,506.0,27.07197085138779,1067.6947603625354,1182.9530766667954,1,34.55037608717797,1,15,3,4.2499750802750516,very cheap luxury deal landlord abroad pay first,okay place,scam_high_price,1,1.9991589497956164,2.333240782380267,0.7894736842105263,0.8,0
Argentina,Buenos Aires,Apartment,1,480.0,33.18406046416005,975.144175139392,624.9699431162837,1,28.398792581832364,1,36,5,1.8794807047928217,Well maintained property with clear contract terms,scam listing fake owner and no reply after payment,scam_high_price,1,1.8964885342013864,1.2993138110525648,0.8571428571428571,0.08,0
Belgium,Leuven,Apartment,1,1060.0,107.04834402386187,2154.796058932655,1555.3491410937293,1,72.14010137943575,0,8,11,2.0482781437909106,act fast limited time low price send deposit first,fraud warning did not return deposit,scam_high_price,1,1.8447832831212294,1.4659275599375394,0.4,0.7799999999999999,0
Thailand,Phuket,Apartment,3,2080.0,74.00248944407076,3424.7364314007204,2208.0400938472794,0,36.36718332208886,1,27,11,1.7976230697386426,Clean studio in quiet neighborhood with good sunlight,different from photos,scam_high_price,1,1.589203004718665,1.061047618379279,0.6923076923076923,0.0,0
Georgia,Tbilisi,Apartment,2,684.0,60.23992818069692,981.1358900921084,1762.693658877399,0,29.376410213637023,0,30,5,3.70971889879447,cheap room no viewing available today deposit first,asked for pay first and refused viewing,scam_high_price,1,1.316536933933865,2.5732754144195606,0.8333333333333334,0.6499999999999999,0
